{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.03131', 'ts': '2018-10-31 12:56:45.031297', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.0331469', 'ts': '2018-10-31 12:56:45.033134', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.033271', 'ts': '2018-10-31 12:56:45.033258', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.033644', 'ts': '2018-10-31 12:56:45.033631', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.0354218', 'ts': '2018-10-31 12:56:45.035409', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.0354471', 'ts': '2018-10-31 12:56:45.035434', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.035734', 'ts': '2018-10-31 12:56:45.035721', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.035956', 'ts': '2018-10-31 12:56:45.035943', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.0360808', 'ts': '2018-10-31 12:56:45.036068', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.039829', 'ts': '2018-10-31 12:56:45.039818', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.040351', 'ts': '2018-10-31 12:56:45.040339', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.040753', 'ts': '2018-10-31 12:56:45.040741', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.0418482', 'ts': '2018-10-31 12:56:45.041837', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.04187', 'ts': '2018-10-31 12:56:45.041858', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.0432699', 'ts': '2018-10-31 12:56:45.043261', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.0433059', 'ts': '2018-10-31 12:56:45.043297', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.043361', 'ts': '2018-10-31 12:56:45.043351', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.0435789', 'ts': '2018-10-31 12:56:45.043569', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.045911', 'ts': '2018-10-31 12:56:45.045902', 'status': 'failed'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.0460732', 'ts': '2018-10-31 12:56:45.046064', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.046679', 'ts': '2018-10-31 12:56:45.046670', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.047061', 'ts': '2018-10-31 12:56:45.047051', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.048505', 'ts': '2018-10-31 12:56:45.048479', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.052588', 'ts': '2018-10-31 12:56:45.052578', 'status': 'failed'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.0526788', 'ts': '2018-10-31 12:56:45.052669', 'status': 'failed'}
{'customer': 'customer1', 'payment_id': 'customer1_5_5', 'transaction_id': 't_1540983405.0532942', 'ts': '2018-10-31 12:56:45.053284', 'status': 'success'}
