{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.0351', 'ts': '2018-10-31 12:56:45.035087', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.041271', 'ts': '2018-10-31 12:56:45.041260', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.0413802', 'ts': '2018-10-31 12:56:45.041369', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.0459661', 'ts': '2018-10-31 12:56:45.045956', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.0400481', 'ts': '2018-10-31 12:56:45.040036', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.0421948', 'ts': '2018-10-31 12:56:45.042184', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.0464268', 'ts': '2018-10-31 12:56:45.046418', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.050681', 'ts': '2018-10-31 12:56:45.050668', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.053186', 'ts': '2018-10-31 12:56:45.053177', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.0372212', 'ts': '2018-10-31 12:56:45.037209', 'status': 'failed'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.0470788', 'ts': '2018-10-31 12:56:45.047069', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.04739', 'ts': '2018-10-31 12:56:45.047380', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.049713', 'ts': '2018-10-31 12:56:45.049703', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.0320268', 'ts': '2018-10-31 12:56:45.032014', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.033222', 'ts': '2018-10-31 12:56:45.033208', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.037069', 'ts': '2018-10-31 12:56:45.037058', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.042521', 'ts': '2018-10-31 12:56:45.042510', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.048831', 'ts': '2018-10-31 12:56:45.048822', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.04961', 'ts': '2018-10-31 12:56:45.049600', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.050161', 'ts': '2018-10-31 12:56:45.050152', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.052373', 'ts': '2018-10-31 12:56:45.052363', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.053042', 'ts': '2018-10-31 12:56:45.053032', 'status': 'failed'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.032258', 'ts': '2018-10-31 12:56:45.032245', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.034407', 'ts': '2018-10-31 12:56:45.034394', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.0394828', 'ts': '2018-10-31 12:56:45.039471', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.0473542', 'ts': '2018-10-31 12:56:45.047344', 'status': 'success'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.050359', 'ts': '2018-10-31 12:56:45.050349', 'status': 'failed'}
{'customer': 'customer1', 'payment_id': 'customer1_6_6', 'transaction_id': 't_1540983405.032136', 'ts': '2018-10-31 12:56:45.032122', 'status': 'success'}
