{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.0406442', 'ts': '2018-10-31 12:56:45.040633', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.0406442', 'ts': '2018-10-31 12:56:45.040633', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.048077', 'ts': '2018-10-31 12:56:45.048067', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.048077', 'ts': '2018-10-31 12:56:45.048067', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.0488498', 'ts': '2018-10-31 12:56:45.048840', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.0488498', 'ts': '2018-10-31 12:56:45.048840', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.050197', 'ts': '2018-10-31 12:56:45.050187', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.047372', 'ts': '2018-10-31 12:56:45.047362', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.050197', 'ts': '2018-10-31 12:56:45.050187', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.048077', 'ts': '2018-10-31 12:56:45.048067', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.048077', 'ts': '2018-10-31 12:56:45.048067', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.047372', 'ts': '2018-10-31 12:56:45.047362', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.0406442', 'ts': '2018-10-31 12:56:45.040633', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.0406442', 'ts': '2018-10-31 12:56:45.040633', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.048077', 'ts': '2018-10-31 12:56:45.048067', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.047372', 'ts': '2018-10-31 12:56:45.047362', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.0488498', 'ts': '2018-10-31 12:56:45.048840', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.050197', 'ts': '2018-10-31 12:56:45.050187', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.048077', 'ts': '2018-10-31 12:56:45.048067', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.047372', 'ts': '2018-10-31 12:56:45.047362', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.0488498', 'ts': '2018-10-31 12:56:45.048840', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.047372', 'ts': '2018-10-31 12:56:45.047362', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.050197', 'ts': '2018-10-31 12:56:45.050187', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.050197', 'ts': '2018-10-31 12:56:45.050187', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.0488498', 'ts': '2018-10-31 12:56:45.048840', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.050197', 'ts': '2018-10-31 12:56:45.050187', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.0406442', 'ts': '2018-10-31 12:56:45.040633', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.048077', 'ts': '2018-10-31 12:56:45.048067', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.0488498', 'ts': '2018-10-31 12:56:45.048840', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.0406442', 'ts': '2018-10-31 12:56:45.040633', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.050197', 'ts': '2018-10-31 12:56:45.050187', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.0406442', 'ts': '2018-10-31 12:56:45.040633', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.0488498', 'ts': '2018-10-31 12:56:45.048840', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.047372', 'ts': '2018-10-31 12:56:45.047362', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_48_48', 'transaction_id': 't_1540983405.047372', 'ts': '2018-10-31 12:56:45.047362', 'status': 'success'}
