{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.050592', 'ts': '2018-10-31 12:56:45.050583', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.050592', 'ts': '2018-10-31 12:56:45.050583', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.034164', 'ts': '2018-10-31 12:56:45.034151', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.04827', 'ts': '2018-10-31 12:56:45.048244', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.034164', 'ts': '2018-10-31 12:56:45.034151', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.052769', 'ts': '2018-10-31 12:56:45.052759', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.034164', 'ts': '2018-10-31 12:56:45.034151', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.050592', 'ts': '2018-10-31 12:56:45.050583', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.034703', 'ts': '2018-10-31 12:56:45.034690', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.04827', 'ts': '2018-10-31 12:56:45.048244', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.0349498', 'ts': '2018-10-31 12:56:45.034937', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.04827', 'ts': '2018-10-31 12:56:45.048244', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.034164', 'ts': '2018-10-31 12:56:45.034151', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.034703', 'ts': '2018-10-31 12:56:45.034690', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.04827', 'ts': '2018-10-31 12:56:45.048244', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.050592', 'ts': '2018-10-31 12:56:45.050583', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.0349498', 'ts': '2018-10-31 12:56:45.034937', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.050592', 'ts': '2018-10-31 12:56:45.050583', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.034703', 'ts': '2018-10-31 12:56:45.034690', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.04827', 'ts': '2018-10-31 12:56:45.048244', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.034164', 'ts': '2018-10-31 12:56:45.034151', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.052769', 'ts': '2018-10-31 12:56:45.052759', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.034164', 'ts': '2018-10-31 12:56:45.034151', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.052769', 'ts': '2018-10-31 12:56:45.052759', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.034703', 'ts': '2018-10-31 12:56:45.034690', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.0349498', 'ts': '2018-10-31 12:56:45.034937', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.034703', 'ts': '2018-10-31 12:56:45.034690', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.034164', 'ts': '2018-10-31 12:56:45.034151', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.034703', 'ts': '2018-10-31 12:56:45.034690', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.052769', 'ts': '2018-10-31 12:56:45.052759', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.050592', 'ts': '2018-10-31 12:56:45.050583', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.0349498', 'ts': '2018-10-31 12:56:45.034937', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.04827', 'ts': '2018-10-31 12:56:45.048244', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.04827', 'ts': '2018-10-31 12:56:45.048244', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.0349498', 'ts': '2018-10-31 12:56:45.034937', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.034703', 'ts': '2018-10-31 12:56:45.034690', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.052769', 'ts': '2018-10-31 12:56:45.052759', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.0349498', 'ts': '2018-10-31 12:56:45.034937', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.052769', 'ts': '2018-10-31 12:56:45.052759', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_36_36', 'transaction_id': 't_1540983405.0349498', 'ts': '2018-10-31 12:56:45.034937', 'status': 'success'}
