{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.0323079', 'ts': '2018-10-31 12:56:45.032295', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.04162', 'ts': '2018-10-31 12:56:45.041609', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.04162', 'ts': '2018-10-31 12:56:45.041609', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.052427', 'ts': '2018-10-31 12:56:45.052417', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.04162', 'ts': '2018-10-31 12:56:45.041609', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.0323079', 'ts': '2018-10-31 12:56:45.032295', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.04162', 'ts': '2018-10-31 12:56:45.041609', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.036525', 'ts': '2018-10-31 12:56:45.036512', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.0500531', 'ts': '2018-10-31 12:56:45.050044', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.052085', 'ts': '2018-10-31 12:56:45.052076', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.0323079', 'ts': '2018-10-31 12:56:45.032295', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.052427', 'ts': '2018-10-31 12:56:45.052417', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.0500531', 'ts': '2018-10-31 12:56:45.050044', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.0500531', 'ts': '2018-10-31 12:56:45.050044', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.0323079', 'ts': '2018-10-31 12:56:45.032295', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.052085', 'ts': '2018-10-31 12:56:45.052076', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.052427', 'ts': '2018-10-31 12:56:45.052417', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.036525', 'ts': '2018-10-31 12:56:45.036512', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.0500531', 'ts': '2018-10-31 12:56:45.050044', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.052427', 'ts': '2018-10-31 12:56:45.052417', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.0500531', 'ts': '2018-10-31 12:56:45.050044', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.036525', 'ts': '2018-10-31 12:56:45.036512', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.0500531', 'ts': '2018-10-31 12:56:45.050044', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.0323079', 'ts': '2018-10-31 12:56:45.032295', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.0323079', 'ts': '2018-10-31 12:56:45.032295', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.052427', 'ts': '2018-10-31 12:56:45.052417', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.0323079', 'ts': '2018-10-31 12:56:45.032295', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.052427', 'ts': '2018-10-31 12:56:45.052417', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.052427', 'ts': '2018-10-31 12:56:45.052417', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.052085', 'ts': '2018-10-31 12:56:45.052076', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.04162', 'ts': '2018-10-31 12:56:45.041609', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.052085', 'ts': '2018-10-31 12:56:45.052076', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.036525', 'ts': '2018-10-31 12:56:45.036512', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.04162', 'ts': '2018-10-31 12:56:45.041609', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.052085', 'ts': '2018-10-31 12:56:45.052076', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.052085', 'ts': '2018-10-31 12:56:45.052076', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.036525', 'ts': '2018-10-31 12:56:45.036512', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.036525', 'ts': '2018-10-31 12:56:45.036512', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.036525', 'ts': '2018-10-31 12:56:45.036512', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.0500531', 'ts': '2018-10-31 12:56:45.050044', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.04162', 'ts': '2018-10-31 12:56:45.041609', 'status': 'success'}
{'customer': 'customer2', 'payment_id': 'customer2_80_80', 'transaction_id': 't_1540983405.052085', 'ts': '2018-10-31 12:56:45.052076', 'status': 'success'}
