{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.051601', 'ts': '2018-10-31 12:56:45.051592', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.03761', 'ts': '2018-10-31 12:56:45.037598', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.040947', 'ts': '2018-10-31 12:56:45.040935', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.0411851', 'ts': '2018-10-31 12:56:45.041174', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.041207', 'ts': '2018-10-31 12:56:45.041195', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.042945', 'ts': '2018-10-31 12:56:45.042935', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.04991', 'ts': '2018-10-31 12:56:45.049900', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.040969', 'ts': '2018-10-31 12:56:45.040957', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.0462458', 'ts': '2018-10-31 12:56:45.046236', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.034752', 'ts': '2018-10-31 12:56:45.034739', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.0445771', 'ts': '2018-10-31 12:56:45.044567', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.048578', 'ts': '2018-10-31 12:56:45.048553', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.043487', 'ts': '2018-10-31 12:56:45.043478', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.0503948', 'ts': '2018-10-31 12:56:45.050385', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.0512588', 'ts': '2018-10-31 12:56:45.051249', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.0359318', 'ts': '2018-10-31 12:56:45.035918', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.045641', 'ts': '2018-10-31 12:56:45.045631', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.047498', 'ts': '2018-10-31 12:56:45.047489', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.050863', 'ts': '2018-10-31 12:56:45.050853', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.032109', 'ts': '2018-10-31 12:56:45.032094', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.032455', 'ts': '2018-10-31 12:56:45.032442', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.040622', 'ts': '2018-10-31 12:56:45.040610', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.044996', 'ts': '2018-10-31 12:56:45.044987', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.033397', 'ts': '2018-10-31 12:56:45.033384', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.0341141', 'ts': '2018-10-31 12:56:45.034101', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.034254', 'ts': '2018-10-31 12:56:45.034235', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.0423481', 'ts': '2018-10-31 12:56:45.042336', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.0498729', 'ts': '2018-10-31 12:56:45.049848', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.039721', 'ts': '2018-10-31 12:56:45.039709', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.043434', 'ts': '2018-10-31 12:56:45.043424', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.04425', 'ts': '2018-10-31 12:56:45.044240', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.038066', 'ts': '2018-10-31 12:56:45.038054', 'status': 'failed'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.046464', 'ts': '2018-10-31 12:56:45.046436', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_4_4', 'transaction_id': 't_1540983405.047987', 'ts': '2018-10-31 12:56:45.047977', 'status': 'success'}
