{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.033172', 'ts': '2018-10-31 12:56:45.033159', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.0334458', 'ts': '2018-10-31 12:56:45.033433', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.035274', 'ts': '2018-10-31 12:56:45.035260', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.050269', 'ts': '2018-10-31 12:56:45.050259', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.0527868', 'ts': '2018-10-31 12:56:45.052778', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.053204', 'ts': '2018-10-31 12:56:45.053194', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.038992', 'ts': '2018-10-31 12:56:45.038980', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.0444312', 'ts': '2018-10-31 12:56:45.044421', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.036032', 'ts': '2018-10-31 12:56:45.036018', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.0384471', 'ts': '2018-10-31 12:56:45.038436', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.040839', 'ts': '2018-10-31 12:56:45.040827', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.046933', 'ts': '2018-10-31 12:56:45.046924', 'status': 'failed'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.051619', 'ts': '2018-10-31 12:56:45.051610', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.035907', 'ts': '2018-10-31 12:56:45.035894', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.0421078', 'ts': '2018-10-31 12:56:45.042097', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.0428438', 'ts': '2018-10-31 12:56:45.042834', 'status': 'failed'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.043235', 'ts': '2018-10-31 12:56:45.043225', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.0452302', 'ts': '2018-10-31 12:56:45.045216', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.047025', 'ts': '2018-10-31 12:56:45.047015', 'status': 'failed'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.052032', 'ts': '2018-10-31 12:56:45.052022', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.0524979', 'ts': '2018-10-31 12:56:45.052489', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.038599', 'ts': '2018-10-31 12:56:45.038587', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.0400262', 'ts': '2018-10-31 12:56:45.040014', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.042413', 'ts': '2018-10-31 12:56:45.042401', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.0514581', 'ts': '2018-10-31 12:56:45.051448', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.05153', 'ts': '2018-10-31 12:56:45.051521', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.035659', 'ts': '2018-10-31 12:56:45.035646', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.0409899', 'ts': '2018-10-31 12:56:45.040979', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.043906', 'ts': '2018-10-31 12:56:45.043897', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.046056', 'ts': '2018-10-31 12:56:45.046046', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.0499809', 'ts': '2018-10-31 12:56:45.049972', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.038773', 'ts': '2018-10-31 12:56:45.038761', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.04376', 'ts': '2018-10-31 12:56:45.043750', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.048325', 'ts': '2018-10-31 12:56:45.048316', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.050952', 'ts': '2018-10-31 12:56:45.050942', 'status': 'success'}
{'customer': 'customer3', 'payment_id': 'customer3_1_1', 'transaction_id': 't_1540983405.039613', 'ts': '2018-10-31 12:56:45.039601', 'status': 'success'}
